id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
XJS8MV3XV5M4,18416.0,18482.75,pedestrian_1-2_1707,297.0,wifi,66.75,0.22474747474747475
Q18M01HI8NWC,18662.25,18723.5,pedestrian_1-2_1715,292.75,wifi,61.25,0.20922288642186165
NXYWF4SI6D7N,18064.25,18117.5,pedestrian_1-2_1741,360.0,wifi,53.25,0.14791666666666667
8CMTTYU9QNEN,19095.25,19154.75,pedestrian_1-2_1805,59.5,wifi,59.5,1.0
91XEZFXARPJE,19309.25,19383.0,pedestrian_1-2_1837,90.75,wifi,73.75,0.8126721763085399
5T87OYA1C7R5,19363.25,19400.0,pedestrian_1-2_1875,36.75,wifi,36.75,1.0
0MZVVJEPNYQM,19250.25,19303.0,pedestrian_1-2_1877,199.75,wifi,52.75,0.2640801001251564
YGQ6KGUTKMVU,19253.5,19327.25,pedestrian_1-2_1901,240.5,wifi,73.75,0.30665280665280664
QXR7N8W3IXGQ,18740.25,18810.25,pedestrian_1-2_1914,159.25,wifi,70.0,0.43956043956043955
324W9FF15KXZ,18645.25,18707.5,pedestrian_1-2_1948,220.25,wifi,62.25,0.282633371169126
2J59PYUMWJLT,18914.75,18986.75,pedestrian_1-2_1953,264.25,wifi,72.0,0.27246925260170296
ZVJGHB41FL65,18071.0,18142.75,pedestrian_1-2_1990,196.5,wifi,71.75,0.3651399491094148
OU03TBE3GD4Q,18606.0,18649.0,pedestrian_1-2_2029,116.75,wifi,43.0,0.3683083511777302
76RE35CNIQUQ,18466.25,18480.0,pedestrian_1-2_2030,13.75,wifi,13.75,1.0
LR64I5S4OVNC,19240.25,19300.5,pedestrian_1-2_2034,159.75,wifi,60.25,0.37715179968701096
7TUGL4VYMZJV,19057.0,19128.75,pedestrian_1-2_2061,398.5,wifi,71.75,0.18005018820577165
HSL7SHPGXWHM,19284.25,19350.75,pedestrian_1-2_2094,169.75,wifi,66.5,0.3917525773195876
3VAGBBQRMSS0,18064.25,18134.0,pedestrian_1-2_2171,220.0,wifi,69.75,0.3170454545454545
WX510IJ7F3KV,18286.25,18351.5,pedestrian_1-2_2180,185.0,wifi,65.25,0.3527027027027027
GI49VR6HSG3J,18274.25,18339.5,pedestrian_1-2_2183,186.25,wifi,65.25,0.3503355704697987
ZX6AT9SO505Q,18438.25,18452.5,pedestrian_1-2_2229,14.25,wifi,14.25,1.0
LVIR27N4MD6F,18518.25,18539.0,pedestrian_1-2_2237,20.75,wifi,20.75,1.0
9PLSKUDJVNSZ,18186.25,18225.5,pedestrian_1-2_2287,75.25,wifi,39.25,0.521594684385382
H85VOFWJFNFD,19330.0,19396.75,pedestrian_1-2_2316,182.75,wifi,66.75,0.3652530779753762
FBDXSHSYUHE4,19079.25,19095.0,pedestrian_1-2_2335,15.75,wifi,15.75,1.0
YC2MYO2Y7QCB,18326.75,18397.5,pedestrian_1-2_2337,301.0,wifi,70.75,0.2350498338870432
2UQS23O78EK7,19338.25,19400.0,pedestrian_1-2_2340,61.75,wifi,61.75,1.0
JGTS6S0AZ3VR,18880.5,18930.5,pedestrian_1-2_2422,166.0,wifi,50.0,0.30120481927710846
PX9JUR6703NY,19384.25,19400.0,pedestrian_1-2_2473,15.75,wifi,15.75,1.0
HRA2JTDBG1KT,18253.25,18269.25,pedestrian_1-2_2512,16.0,wifi,16.0,1.0
YQ5ZTXL5DBUW,19260.0,19333.25,pedestrian_1-2_2554,515.5,wifi,73.25,0.14209505334626577
ICTTHC0BWH8Z,18326.25,18400.75,pedestrian_1-2_2564,319.75,wifi,74.5,0.2329945269741986
3MRHF5ASLUAJ,19081.0,19152.5,pedestrian_1-2_258,216.0,wifi,71.5,0.33101851851851855
JOKIB2FHMHAN,18130.25,18138.75,pedestrian_1-2_2580,8.5,wifi,8.5,1.0
7NW7EZ6GEPQB,18581.75,18623.5,pedestrian_1-2_2583,89.5,wifi,41.75,0.4664804469273743
LNK9DLKLF8HB,18727.25,18792.5,pedestrian_1-2_2598,122.25,wifi,65.25,0.5337423312883436
5SVHJV680GM8,19253.25,19322.75,pedestrian_1-2_2613,389.75,wifi,69.5,0.17831943553559973
RKCHHIZY9AIA,19052.5,19121.75,pedestrian_1-2_2620,288.0,wifi,69.25,0.2404513888888889
GZL242FXEUXW,19283.25,19350.25,pedestrian_1-2_2653,116.75,wifi,67.0,0.5738758029978587
SPUUNK6RAW09,18386.25,18446.5,pedestrian_1-2_2670,219.25,wifi,60.25,0.2748004561003421
ZBWZEJMGRRZW,18866.25,18940.25,pedestrian_1-2_2688,302.5,wifi,74.0,0.24462809917355371
1ZOT01PJLE6N,19327.0,19397.25,pedestrian_1-2_2702,283.75,wifi,70.25,0.2475770925110132
TJMF95T2VUYN,19385.25,19400.0,pedestrian_1-2_2708,14.75,wifi,14.75,1.0
L47RCH9XHJJ6,19155.25,19228.5,pedestrian_1-2_2715,147.0,wifi,73.25,0.49829931972789115
LF2DUFIQLJXD,19174.25,19240.5,pedestrian_1-2_2741,535.0,wifi,66.25,0.12383177570093458
632BDUWT1T4O,18521.25,18594.25,pedestrian_1-2_2750,373.0,wifi,73.0,0.19571045576407506
XTHKAK4C9WIP,18417.25,18487.5,pedestrian_1-2_2756,215.75,wifi,70.25,0.32560834298957125
AHCG882IWGA5,19395.25,19400.0,pedestrian_1-2_2763,4.75,wifi,4.75,1.0
LQ32D84GV5I1,19154.25,19169.75,pedestrian_1-2_2797,15.5,wifi,15.5,1.0
41JR9YWRJZUD,18418.75,18488.75,pedestrian_1-2_280,295.0,wifi,70.0,0.23728813559322035
FZX5EBBP4PHO,18041.25,18108.5,pedestrian_1-2_285,122.0,wifi,67.25,0.5512295081967213
I3R6TEPRNNHC,18223.0,18289.0,pedestrian_1-2_2867,190.25,wifi,66.0,0.3469119579500657
00XT2UZWYMK7,19266.0,19320.25,pedestrian_1-2_2871,185.75,wifi,54.25,0.2920592193808883
9TNA87QXBNGZ,18496.25,18557.75,pedestrian_1-2_2944,142.0,wifi,61.5,0.43309859154929575
THRJ4FR4BFC6,19322.25,19383.75,pedestrian_1-2_2965,173.75,wifi,61.5,0.3539568345323741
VKAHQCLD2B1T,19060.0,19117.0,pedestrian_1-2_3052,369.0,wifi,57.0,0.15447154471544716
LTGSQWW02AX9,18663.25,18681.75,pedestrian_1-2_3077,18.5,wifi,18.5,1.0
7OYB1F8Z5INR,19042.5,19117.0,pedestrian_1-2_3080,248.0,wifi,74.5,0.3004032258064516
ISQDD58ICUT3,19167.75,19237.5,pedestrian_1-2_3087,279.0,wifi,69.75,0.25
JMVC3QRFFOSN,19047.25,19121.0,pedestrian_1-2_315,352.75,wifi,73.75,0.2090715804394047
1AZ6X00EYKP0,18393.25,18465.75,pedestrian_1-2_3150,550.5,wifi,72.5,0.13169845594913715
2PW7QR1BC68A,18649.0,18723.75,pedestrian_1-2_3163,368.0,wifi,74.75,0.203125
N2EJVATOL4RV,19057.75,19127.5,pedestrian_1-2_320,217.75,wifi,69.75,0.3203214695752009
V2F98NZXY239,18201.75,18275.5,pedestrian_1-2_3214,149.25,wifi,73.75,0.49413735343383586
4I0IW94RP5U8,18423.5,18496.75,pedestrian_1-2_327,119.0,wifi,73.25,0.615546218487395
EE06DJVK90D4,18336.25,18386.75,pedestrian_1-2_3280,91.5,wifi,50.5,0.5519125683060109
J6Y9ZBBLXEJG,18760.5,18826.5,pedestrian_1-2_3286,458.75,wifi,66.0,0.1438692098092643
EO2Y00O1WBVL,19070.0,19139.75,pedestrian_1-2_3295,336.25,wifi,69.75,0.20743494423791822
H4ZH7HU4GDCQ,19032.25,19081.25,pedestrian_1-2_3338,179.0,wifi,49.0,0.2737430167597765
J6VFXJPN7BCH,19381.25,19400.0,pedestrian_1-2_3345,18.75,wifi,18.75,1.0
